policy_id,layer,source_path,source_line,source_qualname,source_kind,source_signature,source_export_status,destination_path,destination_qualname,destination_signature,policy_status,evidence,rationale,human_review,review_reason,signature_check
65231cdcde29f434b385,llm_runtime,models/common/llm_runtime/decode.py,48,DecodeProgramSignature.key_material,method,"(self) -> tuple[tuple[str, Any], ...]",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeProgramSignature.key_material,"(self) -> tuple[tuple[str, Any], ...]",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/decode.py::DecodeProgramSignature,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
60028ad017c5ec6d3199,llm_runtime,models/common/llm_runtime/decode.py,64,DecodeTraceSignature,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/decode.py,DecodeTraceSignature,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
f606baf2be7ac0024c73,llm_runtime,models/common/llm_runtime/decode.py,74,DecodeTraceSignature.key_material,method,"(self) -> tuple[tuple[str, Any], ...]",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeTraceSignature.key_material,"(self) -> tuple[tuple[str, Any], ...]",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/decode.py::DecodeTraceSignature,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
0989cf762f09b4b0e7c8,llm_runtime,models/common/llm_runtime/decode.py,90,DecodeHostInputs,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/decode.py,DecodeHostInputs,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
ce64913ba8163fa2b3eb,llm_runtime,models/common/llm_runtime/decode.py,96,DecodeHostInputs.values,method,"(self) -> tuple[Any, Any, Any, Any]",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeHostInputs.values,"(self) -> tuple[Any, Any, Any, Any]",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/decode.py::DecodeHostInputs,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
713058de7ec92e20150c,llm_runtime,models/common/llm_runtime/decode.py,101,DecodeDeviceInputs,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/decode.py,DecodeDeviceInputs,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
0778d5376ffe255b3063,llm_runtime,models/common/llm_runtime/decode.py,107,DecodeDeviceInputs.values,method,"(self) -> tuple[Any, Any, Any, Any]",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeDeviceInputs.values,"(self) -> tuple[Any, Any, Any, Any]",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/decode.py::DecodeDeviceInputs,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
8150c252d8046442feaf,llm_runtime,models/common/llm_runtime/decode.py,110,DecodeDeviceInputs.owned_tensor_values,method,"(self) -> tuple[Any, Any, Any, Any]",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeDeviceInputs.owned_tensor_values,"(self) -> tuple[Any, Any, Any, Any]",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/decode.py::DecodeDeviceInputs,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
f82d643cef23456353db,llm_runtime,models/common/llm_runtime/decode.py,115,PreparedDecode,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/decode.py,PreparedDecode,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
2c63a1a80b4a33c09630,llm_runtime,models/common/llm_runtime/decode.py,129,PreparedDecode.sampling_values,method,(self),class_member,src/tt_transformers/llm_runtime/decode.py,PreparedDecode.sampling_values,(self),private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/decode.py::PreparedDecode,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
33ed59c307e9031ffc75,llm_runtime,models/common/llm_runtime/decode.py,143,PreparedDecode.sampling_seeds,method,(self),class_member,src/tt_transformers/llm_runtime/decode.py,PreparedDecode.sampling_seeds,(self),private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/decode.py::PreparedDecode,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
8ad252391ecdfa35bb43,llm_runtime,models/common/llm_runtime/decode.py,148,InvocationResult,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/decode.py,InvocationResult,(),supported_public,imported by 1 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
f927c2a830412dfa6d74,llm_runtime,models/common/llm_runtime/decode.py,155,DecodeRefreshPolicy,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/decode.py,DecodeRefreshPolicy,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
aff6b565d5cb99e252d3,llm_runtime,models/common/llm_runtime/decode.py,164,DecodeCapturePlan,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/decode.py,DecodeCapturePlan,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
d467e981b16e3048e393,llm_runtime,models/common/llm_runtime/decode.py,173,DecodePersistentInputs,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/decode.py,DecodePersistentInputs,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
cd5fe74536e22021e2ef,llm_runtime,models/common/llm_runtime/decode.py,179,DecodePersistentInputs.owned_tensor_values,method,"(self) -> tuple[Any, ...]",class_member,src/tt_transformers/llm_runtime/decode.py,DecodePersistentInputs.owned_tensor_values,"(self) -> tuple[Any, ...]",private_by_policy,protocol member inherits private_by_policy policy from models/common/llm_runtime/decode.py::DecodePersistentInputs,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
4c869cea9b34e2c59ec4,llm_runtime,models/common/llm_runtime/decode.py,184,DecodeOutputLease,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/decode.py,DecodeOutputLease,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
a90d0cc4a9e870ab4160,llm_runtime,models/common/llm_runtime/decode.py,194,DecodeRuntimeConfig,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/decode.py,DecodeRuntimeConfig,(),supported_public,imported by 5 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
8e02bb1be9b60b123216,llm_runtime,models/common/llm_runtime/decode.py,219,DecodeRuntimeConfig.resolve,method,"(cls, *, model: Any, output_reader: OutputReader, lane_capacity: int, page_table_layout: PageTableLayout, device_sampling_enabled: bool, force_greedy_top_k: bool=False, sampling_state_controller: Any=None, sampling_state: Any=None) -> 'DecodeRuntimeConfig'",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntimeConfig.resolve,"(cls, *, model: Any, output_reader: OutputReader, lane_capacity: int, page_table_layout: PageTableLayout, device_sampling_enabled: bool, force_greedy_top_k: bool=False, sampling_state_controller: Any=None, sampling_state: Any=None) -> 'DecodeRuntimeConfig'",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntimeConfig,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
a5e3434b642c42d18eaa,llm_runtime,models/common/llm_runtime/decode.py,308,DecodeRuntimeConfig.with_page_table_layout,method,"(self, layout: PageTableLayout) -> 'DecodeRuntimeConfig'",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntimeConfig.with_page_table_layout,"(self, layout: PageTableLayout) -> 'DecodeRuntimeConfig'",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntimeConfig,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
68427f74213a6a6573a9,llm_runtime,models/common/llm_runtime/decode.py,321,DecodeRuntime,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime,(),supported_public,imported by 5 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
3e6060c7a1abd179efa8,llm_runtime,models/common/llm_runtime/decode.py,341,DecodeRuntime.__init__,method,"(self, config: DecodeRuntimeConfig)",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.__init__,"(self, config: DecodeRuntimeConfig)",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
50242469fd1725660545,llm_runtime,models/common/llm_runtime/decode.py,380,DecodeRuntime.transient_orphan_count,method,(self) -> int,class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.transient_orphan_count,(self) -> int,supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
1d5fb8a2dbbf3f2383a6,llm_runtime,models/common/llm_runtime/decode.py,385,DecodeRuntime.configure_page_table_layout,method,"(self, layout: PageTableLayout) -> None",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.configure_page_table_layout,"(self, layout: PageTableLayout) -> None",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
03f3d54472a3fce28ead,llm_runtime,models/common/llm_runtime/decode.py,390,DecodeRuntime.prepare,method,"(self, tokens: torch.Tensor, start_pos: torch.Tensor, page_table: torch.Tensor, *, sampling_params: Any=None, prompt_tokens: Any=None, output_tokens: Any=None, slot_remap: Any=None, reset_batch: bool=False) -> PreparedDecode",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.prepare,"(self, tokens: torch.Tensor, start_pos: torch.Tensor, page_table: torch.Tensor, *, sampling_params: Any=None, prompt_tokens: Any=None, output_tokens: Any=None, slot_remap: Any=None, reset_batch: bool=False) -> PreparedDecode",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
52599947b1f3f2fc0183,llm_runtime,models/common/llm_runtime/decode.py,458,DecodeRuntime.program_signature,method,"(self, prepared: PreparedDecode) -> DecodeProgramSignature",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.program_signature,"(self, prepared: PreparedDecode) -> DecodeProgramSignature",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
023f83145d4aa5ab2f1f,llm_runtime,models/common/llm_runtime/decode.py,464,DecodeRuntime.trace_signature,method,"(self, prepared: PreparedDecode) -> DecodeTraceSignature",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.trace_signature,"(self, prepared: PreparedDecode) -> DecodeTraceSignature",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
41b0b013b217a5d39a19,llm_runtime,models/common/llm_runtime/decode.py,478,DecodeRuntime.invoke,method,"(self, prepared: PreparedDecode, *, device_feedback: bool=False, count_tokens: bool=True) -> InvocationResult",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.invoke,"(self, prepared: PreparedDecode, *, device_feedback: bool=False, count_tokens: bool=True) -> InvocationResult",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
a753ab1c961b141c02c9,llm_runtime,models/common/llm_runtime/decode.py,539,DecodeRuntime.capture_plan,method,"(self, prepared: PreparedDecode) -> DecodeCapturePlan",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.capture_plan,"(self, prepared: PreparedDecode) -> DecodeCapturePlan",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
b3f35708d3ebb0822601,llm_runtime,models/common/llm_runtime/decode.py,573,DecodeRuntime.refresh_trace,method,"(self, artifact: Any, prepared: PreparedDecode, decision: Any) -> None",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.refresh_trace,"(self, artifact: Any, prepared: PreparedDecode, decision: Any) -> None",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
3eef323036ae690f7ff3,llm_runtime,models/common/llm_runtime/decode.py,604,DecodeRuntime.note_submitted,method,"(self, prepared: PreparedDecode) -> None",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.note_submitted,"(self, prepared: PreparedDecode) -> None",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
9dfb177ca570077b342a,llm_runtime,models/common/llm_runtime/decode.py,609,DecodeRuntime.consume,method,"(self, result: InvocationResult, *, read_from_device: bool=True) -> Any",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.consume,"(self, result: InvocationResult, *, read_from_device: bool=True) -> Any",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
b4630636ec70bcba5da7,llm_runtime,models/common/llm_runtime/decode.py,633,DecodeRuntime.read_decode_output,method,"(self, tt_out: Any, *, async_read: bool=False) -> Any",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.read_decode_output,"(self, tt_out: Any, *, async_read: bool=False) -> Any",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
5d1c111302102adce3d8,llm_runtime,models/common/llm_runtime/decode.py,648,DecodeRuntime.process_decode_output_host,method,"(self, tt_out: Any, *, is_tokens: bool=False) -> tuple[Any, Any]",class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.process_decode_output_host,"(self, tt_out: Any, *, is_tokens: bool=False) -> tuple[Any, Any]",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
a1d47c1c1fed16bc95eb,llm_runtime,models/common/llm_runtime/decode.py,655,DecodeRuntime.drain_external_outputs,method,(self) -> None,class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.drain_external_outputs,(self) -> None,supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
81f37179ef6f128b458b,llm_runtime,models/common/llm_runtime/decode.py,669,DecodeRuntime.cleanup_transients,method,(self) -> None,class_member,src/tt_transformers/llm_runtime/decode.py,DecodeRuntime.cleanup_transients,(self) -> None,supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/decode.py::DecodeRuntime,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
1cfe85e7c48b66717f77,llm_runtime,models/common/llm_runtime/execution.py,24,TraceCoverageError,class,(RuntimeError),candidate_no___all__,src/tt_transformers/llm_runtime/execution.py,TraceCoverageError,(RuntimeError),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
4b656e975549b7c7f03e,llm_runtime,models/common/llm_runtime/execution.py,29,PrefillReplayEvidence,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/execution.py,PrefillReplayEvidence,(),private_by_policy,no explicit __all__ or cross-module production-import evidence,Public-looking source name lacks export/import evidence and is private by policy; access is incidental and carries no compatibility promise.,no,,exact
0f9f813275e0473f9f20,llm_runtime,models/common/llm_runtime/execution.py,46,EagerExecutor,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/execution.py,EagerExecutor,(),supported_public,imported by 7 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
f09843552402a1b9eb51,llm_runtime,models/common/llm_runtime/execution.py,56,EagerExecutor.__init__,method,"(self, *, prefill: PrefillRuntime, decode: DecodeRuntime, program_compiler: ProgramCompiler) -> None",class_member,src/tt_transformers/llm_runtime/execution.py,EagerExecutor.__init__,"(self, *, prefill: PrefillRuntime, decode: DecodeRuntime, program_compiler: ProgramCompiler) -> None",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/execution.py::EagerExecutor,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
d5f6ecdf1de3179666e7,llm_runtime,models/common/llm_runtime/execution.py,71,EagerExecutor.eager_prefill_count,method,(self) -> int,class_member,src/tt_transformers/llm_runtime/execution.py,EagerExecutor.eager_prefill_count,(self) -> int,supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/execution.py::EagerExecutor,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
eccac095f8cfefac58e3,llm_runtime,models/common/llm_runtime/execution.py,76,EagerExecutor.runtime_summary,method,"(self) -> dict[str, Any]",class_member,src/tt_transformers/llm_runtime/execution.py,EagerExecutor.runtime_summary,"(self) -> dict[str, Any]",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/execution.py::EagerExecutor,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
e75588fb99c07f877f20,llm_runtime,models/common/llm_runtime/execution.py,86,EagerExecutor.compile_prefill,method,"(self, *, tokens: torch.Tensor, page_table: torch.Tensor, prompt_lens: torch.Tensor | None=None, start_pos: torch.Tensor | None=None, empty_slots: Sequence[int] | None=None, sampling_params: Any=None, prompt_tokens: Any=None, output_tokens: Any=None, slot_remap: Any=None) -> tuple[CompiledProgram, ...]",class_member,src/tt_transformers/llm_runtime/execution.py,EagerExecutor.compile_prefill,"(self, *, tokens: torch.Tensor, page_table: torch.Tensor, prompt_lens: torch.Tensor | None=None, start_pos: torch.Tensor | None=None, empty_slots: Sequence[int] | None=None, sampling_params: Any=None, prompt_tokens: Any=None, output_tokens: Any=None, slot_remap: Any=None) -> tuple[CompiledProgram, ...]",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/execution.py::EagerExecutor,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
d84e7d56a3c116503d38,llm_runtime,models/common/llm_runtime/execution.py,116,EagerExecutor.prefill_forward,method,"(self, *, tokens: torch.Tensor, page_table: torch.Tensor, prompt_lens: torch.Tensor | None=None, start_pos: torch.Tensor | None=None, empty_slots: Sequence[int] | None=None, sampling_params: Any=None, prompt_tokens: Any=None, output_tokens: Any=None, slot_remap: Any=None)",class_member,src/tt_transformers/llm_runtime/execution.py,EagerExecutor.prefill_forward,"(self, *, tokens: torch.Tensor, page_table: torch.Tensor, prompt_lens: torch.Tensor | None=None, start_pos: torch.Tensor | None=None, empty_slots: Sequence[int] | None=None, sampling_params: Any=None, prompt_tokens: Any=None, output_tokens: Any=None, slot_remap: Any=None)",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/execution.py::EagerExecutor,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
5406b934fc273ec7918e,llm_runtime,models/common/llm_runtime/execution.py,149,EagerExecutor.compile_decode,method,"(self, *, tokens: torch.Tensor, start_pos: torch.Tensor, page_table: torch.Tensor, sampling_params: Any=None, prompt_tokens: Any=None, output_tokens: Any=None, slot_remap: Any=None, reset_batch: bool=False) -> CompiledProgram",class_member,src/tt_transformers/llm_runtime/execution.py,EagerExecutor.compile_decode,"(self, *, tokens: torch.Tensor, start_pos: torch.Tensor, page_table: torch.Tensor, sampling_params: Any=None, prompt_tokens: Any=None, output_tokens: Any=None, slot_remap: Any=None, reset_batch: bool=False) -> CompiledProgram",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/execution.py::EagerExecutor,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
f73e2c7766f0b968f72b,llm_runtime,models/common/llm_runtime/execution.py,176,EagerExecutor.decode_forward,method,"(self, *, tokens: torch.Tensor, start_pos: torch.Tensor, page_table: torch.Tensor, sampling_params: Any=None, prompt_tokens: Any=None, output_tokens: Any=None, slot_remap: Any=None, reset_batch: bool=False, read_from_device: bool=True)",class_member,src/tt_transformers/llm_runtime/execution.py,EagerExecutor.decode_forward,"(self, *, tokens: torch.Tensor, start_pos: torch.Tensor, page_table: torch.Tensor, sampling_params: Any=None, prompt_tokens: Any=None, output_tokens: Any=None, slot_remap: Any=None, reset_batch: bool=False, read_from_device: bool=True)",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/execution.py::EagerExecutor,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
e8ca61cd2e083d5b5f7c,llm_runtime,models/common/llm_runtime/execution.py,311,TracedExecutor,class,(),candidate_no___all__,src/tt_transformers/llm_runtime/execution.py,TracedExecutor,(),supported_public,imported by 7 in-scope production site(s),Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
d774a13419d357e03db4,llm_runtime,models/common/llm_runtime/execution.py,320,TracedExecutor.__init__,method,"(self, *, eager: EagerExecutor, trace_compiler: TraceCompiler, trace_mode: str='all') -> None",class_member,src/tt_transformers/llm_runtime/execution.py,TracedExecutor.__init__,"(self, *, eager: EagerExecutor, trace_compiler: TraceCompiler, trace_mode: str='all') -> None",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/execution.py::TracedExecutor,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
7c5a8488d4883a68cf83,llm_runtime,models/common/llm_runtime/execution.py,336,TracedExecutor.coverage_miss_count,method,(self) -> int,class_member,src/tt_transformers/llm_runtime/execution.py,TracedExecutor.coverage_miss_count,(self) -> int,supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/execution.py::TracedExecutor,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
3ab7d9306e080ff2a3db,llm_runtime,models/common/llm_runtime/execution.py,342,TracedExecutor.recent_prefill_replay_evidence,method,"(self) -> tuple[PrefillReplayEvidence, ...]",class_member,src/tt_transformers/llm_runtime/execution.py,TracedExecutor.recent_prefill_replay_evidence,"(self) -> tuple[PrefillReplayEvidence, ...]",supported_public,protocol member inherits supported_public policy from models/common/llm_runtime/execution.py::TracedExecutor,Reusable module/runtime construction or protocol surface; preserve its module-qualified signature without adding a root eager export.,no,,exact
